RPT_PERIOD,R_S_NAME,PROD_NAME,PORT_CITY,PORT_STATE,GCTRY_CODE,CNTRY_NAME,QUANTITY,SULFUR
Jun-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,2436,3.5
Jun-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,458,0.2
Jun-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,456,0.1
Jun-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1516,2.8
Jun-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1024,2.4
Jun-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",1431,0.3
Jun-93,"CROWN CENTRAL PETRO CORP","CRUDE OIL","GALVESTON, TX",TEXAS,925,"UNITED KINGDOM",504,1.24
Jun-93,"SINCLAIR OIL CORP","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",514,2.59
Jul-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,150,3
Jul-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,260,CANADA,200,0.01
Jul-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,415,GUATEMALA,220,0.4
Jul-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,1533,3.5
Jul-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,200,3.5
Jul-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,1031,0.2
Jul-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,906,0.1
Jul-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",2062,2.8
Jul-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1540,2.4
Jul-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",1632,0.3
Jul-93,"CROWN CENTRAL PETRO CORP","CRUDE OIL","GALVESTON, TX",TEXAS,145,ANGOLA,475,0.16
Jul-93,"CROWN CENTRAL PETRO CORP","CRUDE OIL","GALVESTON, TX",TEXAS,260,CANADA,225,0.41
Aug-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,415,GUATEMALA,221,0.4
Aug-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,520,KUWAIT,191,2.41
Aug-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,2126,3.5
Aug-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,160,0.1
Aug-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,1069,0.2
Aug-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",2086,2.8
Aug-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1571,2.4
Aug-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,858,SYRIA,543,3.63
Aug-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",1153,0.3
Aug-93,"CROWN CENTRAL PETRO CORP","CRUDE OIL","GALVESTON, TX",TEXAS,160,AUSTRALIA,230,0.09
Aug-93,"CROWN CENTRAL PETRO CORP","CRUDE OIL","GALVESTON, TX",TEXAS,925,"UNITED KINGDOM",501,0.33
Aug-93,"EXXON CO USA","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,447,3.32
Aug-93,"PHILLIPS P R CORE INC","NAPHTHA ( < 401 DEGREES F ENDPOINT)","GALVESTON, TX",TEXAS,072,"PUERTO RICO",49,0
Sep-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,637,3.5
Sep-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,415,GUATEMALA,220,0.4
Sep-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,520,KUWAIT,992,2.41
Sep-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,1938,3.5
Sep-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,446,0.2
Sep-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",2110,2.8
Sep-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1036,2.4
Sep-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",1659,0.3
Sep-93,"COASTAL CORP THE","UNFINISHED OILS, NAPHTHAS & LIGHTER","GALVESTON, TX",TEXAS,640,"NETHERLANDS ANTILLES",56,0
Sep-93,"EXXON CO USA","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,448,3.32
Oct-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,117,3.5
Oct-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,415,GUATEMALA,220,0.4
Oct-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,1733,3.5
Oct-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,1480,0.2
Oct-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",2044,2.8
Oct-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1570,2.4
Oct-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,858,SYRIA,570,3.63
Oct-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",1470,0.3
Oct-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",200,0.56
Oct-93,"CROWN CENTRAL PETRO CORP","CRUDE OIL","GALVESTON, TX",TEXAS,925,"UNITED KINGDOM",550,1.1
Nov-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,263,3.5
Nov-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,415,GUATEMALA,204,0.4
Nov-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,520,KUWAIT,500,2.5
Nov-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,2116,3.5
Nov-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,418,0.1
Nov-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1556,2.8
Nov-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1537,2.4
Nov-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,858,SYRIA,503,3.63
Nov-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",1655,0.3
Nov-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,925,"UNITED KINGDOM",500,0.3
Nov-93,"CROWN CENTRAL PETRO CORP","CRUDE OIL","GALVESTON, TX",TEXAS,888,OMAN,529,0.94
Dec-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,975,0.2
Dec-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,160,AUSTRALIA,469,0.1
Dec-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",2042,2.8
Dec-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1551,2.4
Dec-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",2214,0.3
Dec-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,500,2.43
Dec-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,415,GUATEMALA,220,0.4
Dec-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,1902,3.5
Dec-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,475,0.29
Dec-93,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,469,0.2
Jan-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,260,CANADA,251,3.2
Jan-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1560,2.4
Jan-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,858,SYRIA,500,3.6
Jan-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",1090,0.3
Jan-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,925,"UNITED KINGDOM",475,0.3
Jan-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,441,2.43
Jan-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,285,COLOMBIA,75,0.79
Jan-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,1461,3.5
Jan-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",2083,2.8
Feb-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,700,3.5
Feb-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,260,CANADA,425,0.4
Feb-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,415,GUATEMALA,222,3.7
Feb-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,951,3.5
Feb-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,150,3.5
Feb-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1049,2.8
Feb-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1031,2.4
Feb-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",2250,0.3
Mar-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,150,ARGENTINA,460,0.73
Mar-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,260,CANADA,289,0.4
Mar-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,415,GUATEMALA,214,3.7
Mar-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,225,3.5
Mar-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,685,NORWAY,407,0.2
Mar-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1051,2.8
Mar-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1039,2.4
Mar-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",1679,0.3
Apr-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,420,3.5
Apr-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,150,ARGENTINA,900,0.48
Apr-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,1568,3.5
Apr-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,500,0.18
Apr-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,450,0.25
Apr-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",2037,2.8
Apr-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1560,2.4
Apr-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",1680,0.3
Apr-94,"CHEVRON CORP","UNFINISHED OILS, RESIDUUM","GALVESTON, TX",TEXAS,190,BELGIUM,32,0
Apr-94,"TOTAL PETRO INC","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",493,0.03
May-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,400,3.5
May-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,525,3.5
May-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,150,ARGENTINA,448,0.48
May-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,415,GUATEMALA,413,3.7
May-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,275,3.5
May-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,1255,3.5
May-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,460,0.2
May-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",2066,2.8
May-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1044,2.4
May-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",1497,0.3
May-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",201,0.56
May-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,489,2.43
Jun-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,225,3.5
Jun-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,1050,3.5
Jun-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,458,INDONESIA,537,0.06
Jun-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,725,3.5
Jun-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,410,0.1
Jun-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,920,0.2
Jun-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,400,0.2
Jun-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,550,0.1
Jun-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,685,NORWAY,500,0.2
Jun-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1564,2.8
Jun-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1050,2.4
Jun-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",2369,0.3
Jun-94,"TOTAL PETRO INC","CRUDE OIL","GALVESTON, TX",TEXAS,325,ECUADOR,359,0.05
Jul-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,1002,3.5
Jul-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,495,0.1
Jul-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,415,GUATEMALA,205,3.7
Jul-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,1424,3.5
Jul-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",2074,2.8
Jul-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1580,2.4
Jul-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,"","FORMER U.S.S.R.",548,1.19
Jul-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",1712,0.3
Jul-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,925,"UNITED KINGDOM",525,0.3
Jul-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,503,2.4
Jul-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,"","YEMEN (SANAA)",480,0.2
Jul-94,"TOTAL PETRO INC","CRUDE OIL","GALVESTON, TX",TEXAS,325,ECUADOR,380,0.12
Aug-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,775,3.5
Aug-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,415,GUATEMALA,219,3.7
Aug-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,925,"UNITED KINGDOM",522,0.3
Aug-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,531,2.4
Aug-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,458,INDONESIA,488,0.1
Aug-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,1725,3.5
Aug-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,454,0.2
Aug-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",2084,2.8
Aug-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",2111,2.4
Aug-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",1691,0.3
Aug-94,"TOTAL PETRO INC","CRUDE OIL","GALVESTON, TX",TEXAS,325,ECUADOR,360,0.12
Sep-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,285,COLOMBIA,525,0.72
Sep-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,325,ECUADOR,359,1
Sep-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,513,3.5
Sep-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,145,ANGOLA,250,0.13
Sep-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,415,GUATEMALA,193,3.7
Sep-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,950,3.5
Sep-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,311,0.2
Sep-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,400,0.1
Sep-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,685,NORWAY,484,0.32
Sep-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",2079,2.8
Sep-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1561,2.4
Sep-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",1478,0.3
Sep-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",200,0.56
Sep-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,502,2.4
Sep-94,"CROWN CENTRAL PETRO CORP","CRUDE OIL","GALVESTON, TX",TEXAS,145,ANGOLA,484,0.1
Oct-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,2375,3.5
Oct-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",2038,2.8
Oct-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",2070,2.4
Oct-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",1468,0.3
Oct-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,"","YEMEN (SANAA)",500,0.2
Oct-94,"CROWN CENTRAL PETRO CORP","CRUDE OIL","GALVESTON, TX",TEXAS,145,ANGOLA,248,0.1
Oct-94,"CROWN CENTRAL PETRO CORP","CRUDE OIL","GALVESTON, TX",TEXAS,685,NORWAY,516,0.3
Oct-94,"LYONDELL CITGO REFG LP","CRUDE OIL","GALVESTON, TX",TEXAS,285,COLOMBIA,255,0.51
Nov-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,415,GUATEMALA,221,3.7
Nov-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,1900,3.5
Nov-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1555,2.8
Nov-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1565,2.4
Nov-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",1658,0.3
Nov-94,"LYONDELL CITGO REFG LP","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,518,0.01
Dec-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,415,GUATEMALA,214,3.7
Dec-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,475,3.5
Dec-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,1900,3.5
Dec-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,457,0.2
Dec-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",2079,2.8
Dec-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1566,2.4
Dec-94,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",2300,0.3
Dec-94,"LYONDELL CITGO REFG LP","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,531,0.01
Dec-94,"LYONDELL CITGO REFG LP","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,519,0.3
Dec-94,"LYONDELL CITGO REFG LP","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,534,0.3
Jan-95,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,388,GABON,200,0.6
Jan-95,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,2375,3.5
Jan-95,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",503,2.8
Jan-95,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",981,2.8
Jan-95,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1517,2.4
Jan-95,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",2235,0.3
Jan-95,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,925,"UNITED KINGDOM",500,0.3
Jan-95,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,197,3.7
Jan-95,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,502,2.4
Jan-95,"LYONDELL CITGO REFG LP","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,542,0.01
Jan-95,"LYONDELL CITGO REFG LP","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,498,0.01
Jan-95,"LYONDELL CITGO REFG LP","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,512,0.01
Jan-95,"LYONDELL CITGO REFG LP","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,503,0.01
Jan-95,"TOTAL PETRO INC","CRUDE OIL","GALVESTON, TX",TEXAS,325,ECUADOR,353,0.1
Feb-95,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,1526,3.5
Feb-95,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,50,0.2
Feb-95,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1024,2.8
Feb-95,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1531,2.4
Feb-95,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,500,2.4
Feb-95,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,209,3.7
Feb-95,"LYONDELL CITGO REFG LP","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,501,0.01
Feb-95,"LYONDELL CITGO REFG LP","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,501,0.01
Feb-95,"LYONDELL CITGO REFG LP","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,532,0.01
Mar-95,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,285,COLOMBIA,80,0.72
Mar-95,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,415,GUATEMALA,206,3.7
Mar-95,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,1423,3.5
Mar-95,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1529,2.4
Mar-95,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",2155,0.3
Mar-95,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",30,0.5
Mar-95,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,925,"UNITED KINGDOM",1025,0.3
Mar-95,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,972,2.4
